,,,,,,,,Weight,0.1,0.3
24.9323237,0.70699054,0.95275858,0.572750799,0.39618443,0.85921073,,,,,
21.10097056,0.02281396,0.947064678,0.262019827,0.521044845,0.201394384,,,,,
26.03159842,0.138449657,0.84604232,0.546818738,0.844186195,0.448822016,,,,,
28.11848299,0.332249495,0.593989682,0.749512186,0.269399851,0.048455128,,,,,
19.77594291,0.074736274,0.986786376,0.755854347,0.445642048,0.772164514,,,,,
27.37258969,0.294319102,0.122131566,0.775735843,0.161040689,0.811902023,,,,,
28.36045021,0.906865328,0.485124032,0.580073241,0.584486984,0.013687115,,,,,
29.68257652,0.615995026,0.274094721,0.418788972,0.120782822,0.375241824,,,,,
28.47626277,0.803308144,0.372970541,0.42806321,0.415742748,0.058118111,,,,,
20.70243787,0.592421498,0.488940112,0.877440104,0.107118795,0.330243129,,,,,
24.68014295,0.657648971,0.088786007,0.206622455,0.590782328,0.716291418,,,,,
25.2469225,0.17339394,0.478029183,0.80185852,0.831588442,0.129992632,,,,,
25.41456113,0.05044569,0.249965514,0.859875407,0.677238517,0.925354768,,,,,
27.06519325,0.137884162,0.59815931,0.725411384,0.874171993,0.405587485,,,,,
22.44882844,0.967988052,0.369371502,0.709382601,0.746823029,0.992600042,,,,,
26.98585998,0.901670445,0.72000945,0.063303262,0.277151828,0.676286904,,,,,
21.25326714,0.243884008,0.797321055,0.506760161,0.860577794,0.945782967,,,,,
26.49911595,0.368979991,0.031642101,0.215266307,0.123458654,0.179032204,,,,,
20.99910192,0.240647605,0.112101828,0.305822595,0.272842655,0.498545814,,,,,
24.45253586,0.890569985,0.966805972,0.610361555,0.394571795,0.045294627,,,,,
28.89213768,0.068968205,0.220420793,0.80891795,0.639527851,0.213533958,,,,,
27.54902859,0.075763673,0.343043642,0.131737946,0.588510302,0.689528278,,,,,
27.77807349,0.625821313,0.291561812,0.665699036,0.614604222,0.543548436,,,,,
22.56974173,0.815238809,0.872625327,0.080816194,0.78627664,0.001291851,,,,,
26.89100252,0.877599621,0.25043178,0.680676842,0.0371751,0.355927771,,,,,
24.10105269,0.799579149,0.539806898,0.662672789,0.529779239,0.764688536,,,,,
20.80309184,0.020671846,0.265231116,0.172561794,0.038980008,0.343865924,,,,,
28.44094046,0.754470024,0.793929143,0.799333458,0.328201641,0.420638243,,,,,
26.62687769,0.1589499,0.071379523,0.203962433,0.163169384,0.927281581,,,,,
24.84769752,0.466078219,0.056730631,0.840329624,0.976949476,0.973120836,,,,,
21.10314446,0.00751586,0.206543013,0.291567767,0.147789166,0.267657181,,,,,
25.29507835,0.90127072,0.528477517,0.614641043,0.527024726,0.432388885,,,,,
30.53636737,0.173611826,0.857025809,0.868371806,0.598625013,0.939005561,,,,,
22.22377604,0.801435376,0.814023613,0.336201639,0.199131479,0.980039217,,,,,
22.8127041,0.523687308,0.989113315,0.385244194,0.430160463,0.274722278,,,,,
22.1278068,0.526833888,0.131880229,0.95106246,0.771347696,0.917488224,,,,,
22.47466767,0.537572719,0.987047847,0.261724075,0.59498584,0.409348521,,,,,
25.1582982,0.573436722,0.257874611,0.433107441,0.099066806,0.883030338,,,,,
27.02797012,0.403586638,0.121947219,0.786192942,0.669388061,0.453804472,,,,,
28.80855214,0.511060063,0.285694487,0.852190199,0.416872107,0.117122556,,,,,
25.13828309,0.611288556,0.204355726,0.753695893,0.970260168,0.033535094,,,,,
26.46836525,0.826453011,0.408204387,0.206634217,0.892769405,0.105180792,,,,,
21.86777363,0.618174821,0.013343809,0.245417578,0.597244709,0.664987494,,,,,
29.8510294,0.616506304,0.747950475,0.638186358,0.593078885,0.355012506,,,,,
26.11999465,0.320359704,0.884037753,0.269053231,0.500436263,0.477273644,,,,,
20.26591945,0.721122237,0.984974414,0.687344367,0.13354819,0.268104467,,,,,
25.22483174,0.849071049,0.045039265,0.532791177,0.558787227,0.816119269,,,,,
26.30098686,0.009242988,0.515754226,0.367004148,0.832475789,0.791822934,,,,,
22.16545291,0.234084219,0.375170964,0.396545004,0.127350742,0.457299701,,,,,
25.67817348,0.193246609,0.780729849,0.975947791,0.547029886,0.482291862,,,,,
20.65732781,0.593543209,0.068056342,0.784733192,0.498158783,0.035163492,,,,,
22.00404943,0.272151917,0.981438816,0.443035966,0.780680888,0.418126845,,,,,
21.2221507,0.3159147,0.918761164,0.372951514,0.634441841,0.385650033,,,,,
26.10218768,0.148502461,0.995476663,0.194445564,0.219127602,0.433730486,,,,,
29.86703626,0.34295849,0.452201509,0.926907479,0.453971491,0.95644347,,,,,
24.46650096,0.982741888,0.953429242,0.986586595,0.346956013,0.189646963,,,,,
21.63307746,0.286949207,0.073813026,0.548315086,0.817460348,0.689473019,,,,,
25.58074483,0.585707278,0.288276281,0.915653616,0.034666739,0.212852603,,,,,
28.75989699,0.661015599,0.530082288,0.072953055,0.587370072,0.516853163,,,,,
27.26116985,0.48592511,0.633169116,0.058650383,0.582617452,0.873032995,,,,,
28.38536884,0.397255453,0.110188782,0.490680813,0.465692001,0.27882728,,,,,
24.92518305,0.530080082,0.238119699,0.113266955,0.107191046,0.223822827,,,,,
30.46827818,0.216596455,0.944281515,0.233316023,0.885764709,0.660852298,,,,,
27.80932808,0.490512595,0.495342913,0.783512305,0.2179132,0.96939836,,,,,
29.57159445,0.497158855,0.856240974,0.110931274,0.128867587,0.772473679,,,,,
22.88662086,0.356261977,0.084462342,0.710232275,0.742889808,0.687227125,,,,,
21.88232669,0.667698304,0.111207429,0.05993844,0.736253134,0.223403218,,,,,
21.15931422,0.89241321,0.463263618,0.354362167,0.565269982,0.904918594,,,,,
25.7740913,0.231663822,0.439536166,0.861303855,0.619916025,0.891250645,,,,,
26.15870998,0.235825599,0.696956732,0.030759704,0.095468292,0.583981597,,,,,
19.54917982,0.416654917,0.313962728,0.24270287,0.187827046,0.163849427,,,,,
21.62541278,0.838070993,0.600698736,0.672066483,0.491286125,0.972644095,,,,,
26.90748355,0.660212101,0.656725963,0.055513909,0.802861245,0.112247629,,,,,
24.41932495,0.887039941,0.125029251,0.257108278,0.310368108,0.118852826,,,,,
22.31100279,0.817475377,0.286866253,0.949761323,0.488074384,0.406424763,,,,,
24.64771296,0.715932151,0.725551337,0.495273443,0.112646376,0.235021628,,,,,
23.10843224,0.017623614,0.808932837,0.546067751,0.329099672,0.106623081,,,,,
24.62776266,0.2729299,0.617862649,0.013580175,0.86279236,0.492852668,,,,,
29.21270303,0.864969017,0.118969093,0.6794945,0.064731932,0.262102314,,,,,
26.23929055,0.176956119,0.776049764,0.530819309,0.563967894,0.125437178,,,,,
29.29541772,0.204566923,0.451612913,0.571124544,0.598197697,0.497435534,,,,,
26.39877503,0.986809536,0.401177858,0.459082595,0.533293057,0.309495254,,,,,
23.88781222,0.401753746,0.982475172,0.301716675,0.9684111,0.316691263,,,,,
20.00901965,0.366666217,0.170467906,0.855027741,0.570606432,0.293328077,,,,,
28.75076587,0.042507297,0.443556268,0.738998337,0.034169353,0.449370455,,,,,
30.48122965,0.86157721,0.611755486,0.693842233,0.850371945,0.803776637,,,,,
22.12499924,0.95837309,0.416732703,0.14023716,0.82394929,0.936274824,,,,,
29.17353769,0.275522096,0.671215936,0.533762829,0.807488637,0.126828365,,,,,
26.38479593,0.446519038,0.294212742,0.054450229,0.048014343,0.772977206,,,,,
25.62433522,0.337360486,0.564619188,0.737373098,0.300051259,0.663274187,,,,,
27.95066107,0.562099141,0.758723402,0.346837165,0.733764478,0.013948846,,,,,
26.41283479,0.802267749,0.918217181,0.279667534,0.953436857,0.811426027,,,,,
19.25559952,0.718689568,0.409696322,0.95749754,0.676570611,0.581504767,,,,,
27.39608984,0.888697653,0.375983927,0.053293934,0.65933074,0.700535319,,,,,
24.17232126,0.990050823,0.156843698,0.212184601,0.762579985,0.23940991,,,,,
28.04346405,0.235189838,0.745038942,0.621265946,0.073920319,0.378136255,,,,,
20.23660533,0.048646748,0.662730692,0.549086442,0.982116676,0.407592859,,,,,
27.573253,0.28907086,0.139324849,0.20080927,0.446628229,0.906143463,,,,,
28.51731002,0.362690685,0.632180808,0.188614497,0.406337938,0.826011681,,,,,
24.29090894,0.028211429,0.416633674,0.122498422,0.397879498,0.031253949,,,,,
21.45059498,0.890851579,0.93290264,0.977529579,0.429435999,0.860397164,,,,,
26.05844994,0.255090596,0.179549208,0.238158213,0.635775325,0.526257958,,,,,
23.65835114,0.418456224,0.020793863,0.320624169,0.128003398,0.260200939,,,,,
21.6800494,0.65628647,0.181123412,0.367695031,0.862519676,0.534184043,,,,,
27.37548001,0.468907104,0.327608211,0.120116462,0.441203647,0.963442631,,,,,
27.11085967,0.654379767,0.403641804,0.95254696,0.238008983,0.366365375,,,,,
23.75787609,0.279670068,0.749770829,0.926564687,0.255970027,0.648800425,,,,,
23.45844672,0.260288772,0.677960693,0.360134387,0.373142651,0.923902094,,,,,
27.54071402,0.715899089,0.641547891,0.512860134,0.558579824,0.604468005,,,,,
24.45039367,0.405260475,0.798293393,0.299971787,0.782117099,0.842967266,,,,,
24.91280504,0.595191877,0.639985387,0.273668306,0.049835873,0.214114175,,,,,
20.61235971,0.465334893,0.19770757,0.988326345,0.097930708,0.632562257,,,,,
29.15110172,0.654617542,0.260073286,0.435597674,0.40335298,0.171848684,,,,,
29.84797482,0.34683813,0.37100245,0.53052068,0.252071447,0.421668931,,,,,
23.53589939,0.380630418,0.974608753,0.925321728,0.89239289,0.839658159,,,,,
27.78527135,0.115018951,0.213692029,0.516705775,0.703342719,0.84130734,,,,,
25.14040447,0.486335861,0.142671852,0.814118525,0.669242025,0.152593361,,,,,
28.8943163,0.170565245,0.952540651,0.746994956,0.293880725,0.759054913,,,,,
23.88290286,0.661054791,0.188579224,0.29635473,0.956187286,0.130626964,,,,,
20.29392004,0.799976966,0.918823574,0.054469402,0.39412912,0.958802937,,,,,
24.83061745,0.615948925,0.26658434,0.492343197,0.272749619,0.164233597,,,,,
26.34323133,0.22718888,0.412083215,0.750715842,0.841304785,0.805688963,,,,,
29.99526961,0.546746477,0.893432753,0.479449996,0.708194129,0.138439298,,,,,
19.79257746,0.357885167,0.937062092,0.985126633,0.446439931,0.079376745,,,,,
21.14640281,0.069992245,0.231359966,0.539632211,0.142060539,0.53791214,,,,,
24.22306028,0.340421703,0.796478391,0.629781323,0.448079844,0.328346942,,,,,
24.78225755,0.015741316,0.326122484,0.313221174,0.512306595,0.049829616,,,,,
22.28225226,0.426893354,0.112285641,0.085825303,0.292284311,0.810357893,,,,,
27.19465698,0.778962902,0.235530329,0.959079752,0.623987262,0.328042674,,,,,
24.33474182,0.113173881,0.900780336,0.057118517,0.082448745,0.348034143,,,,,
25.87150196,0.470761564,0.981666487,0.601620338,0.101657689,0.934499185,,,,,
26.53244843,0.252100027,0.367239475,0.093693891,0.376818618,0.82683869,,,,,
24.12511385,0.450947044,0.908409943,0.318869414,0.029828408,0.089228399,,,,,
28.94207829,0.483362031,0.280692567,0.098484484,0.967101183,0.758137907,,,,,
26.00162493,0.103441389,0.096725344,0.630684022,0.672804815,0.945582132,,,,,
26.83111809,0.324942164,0.441549287,0.10855875,0.132571173,0.915114114,,,,,
23.87210247,0.332690656,0.27082491,0.721832274,0.834439916,0.785339308,,,,,
25.87743853,0.698915176,0.117398632,0.614356488,0.712724937,0.496758289,,,,,
24.66178686,0.634684119,0.923164733,0.415201869,0.692569044,0.338509278,,,,,
20.06740811,0.412133855,0.163133356,0.400458171,0.389491485,0.461423647,,,,,
24.20022949,0.109064904,0.18833759,0.795877725,0.994901661,0.055862565,,,,,
27.35836623,0.731280652,0.702233321,0.919420069,0.037931544,0.660574173,,,,,
20.92559334,0.045466873,0.707406209,0.719867046,0.915049497,0.119845035,,,,,
22.82506133,0.465342435,0.935608421,0.376375599,0.309237152,0.583229358,,,,,
25.38346079,0.145724441,0.333105895,0.497660141,0.147949658,0.219451229,,,,,
25.08217567,0.698590952,0.251303256,0.643935209,0.763567026,0.537038563,,,,,
24.22749566,0.633459508,0.169702359,0.63838338,0.382515899,0.474890678,,,,,
26.28277668,0.783997861,0.798674473,0.315647072,0.423635107,0.475136768,,,,,
19.68459438,0.844726241,0.586800607,0.027941771,0.372070313,0.725843753,,,,,
22.83917926,0.244311811,0.818014241,0.466311505,0.832512927,0.40708041,,,,,
23.36998826,0.278073081,0.112502191,0.457380182,0.94256867,0.163218782,,,,,
25.66894866,0.182306107,0.916819032,0.956813757,0.603157864,0.539612328,,,,,
23.28438218,0.777223312,0.29531242,0.307445494,0.777955711,0.474362667,,,,,
22.17098963,0.352648413,0.204626676,0.934779923,0.722697167,0.917409252,,,,,
24.22590916,0.744177643,0.406185281,0.108229192,0.928827628,0.817952484,,,,,
23.60873573,0.000580719,0.004683221,0.848065826,0.318589648,0.783672924,,,,,
24.34120989,0.963427738,0.809107736,0.704847989,0.645532396,0.400483454,,,,,
29.05586557,0.183609125,0.209328961,0.391005572,0.193865556,0.084260654,,,,,
28.02327884,0.103646702,0.144154916,0.757635965,0.963811266,0.598668084,,,,,
21.6287539,0.201136385,0.493664158,0.332044513,0.28103287,0.320204438,,,,,
28.73845637,0.567057083,0.348039371,0.880690999,0.447410554,0.823623812,,,,,
27.10992912,0.807895363,0.158884589,0.064436909,0.750616688,0.510638335,,,,,
23.35471954,0.775276681,0.715288237,0.691219228,0.318374201,0.205345352,,,,,
26.28093456,0.07415594,0.522761405,0.174862562,0.834411944,0.856417605,,,,,
22.19620159,0.266673862,0.380065131,0.371511212,0.326109803,0.119373947,,,,,
24.11002232,0.38245902,0.320657587,0.662435911,0.664099465,0.422045614,,,,,
24.70732065,0.505643734,0.514043031,0.548839397,0.234928346,0.663565473,,,,,
23.73008306,0.152537317,0.948652208,0.790168961,0.187104026,0.174821383,,,,,
26.59694821,0.760798085,0.534202147,0.071410962,0.252228085,0.305123591,,,,,
27.49440199,0.554905949,0.903737375,0.603147144,0.866155801,0.233859761,,,,,
26.49940176,0.931529721,0.401774745,0.07787104,0.245364727,0.943530321,,,,,
26.1351258,0.864601393,0.938036588,0.837934104,0.397121752,0.494897788,,,,,
23.80323682,0.082579631,0.828227806,0.697957312,0.859849182,0.796779026,,,,,
28.32709939,0.799044753,0.574713677,0.259121296,0.453038105,0.698356766,,,,,
21.19615075,0.502512344,0.142880242,0.10984594,0.099086305,0.04351321,,,,,
27.25210289,0.566079137,0.257370128,0.37541815,0.160515986,0.299201634,,,,,
26.7509573,0.412906524,0.145029524,0.047838042,0.62343185,0.440080218,,,,,
24.83570714,0.614891765,0.824594219,0.097958003,0.552788254,0.932336934,,,,,
22.72983967,0.188033125,0.841338843,0.472999511,0.754650878,0.066245777,,,,,
22.13786617,0.286769633,0.115365231,0.647262071,0.545233721,0.494585609,,,,,
27.87004516,0.237188325,0.053921305,0.569664438,0.52946289,0.345605224,,,,,
28.74574772,0.275121987,0.563523911,0.072662916,0.80082696,0.67780639,,,,,
24.95487017,0.265156244,0.604206847,0.098151773,0.991036678,0.101985778,,,,,
22.59802318,0.609201116,0.371925606,0.797874068,0.020807125,0.844860775,,,,,
29.67600817,0.605428755,0.669802279,0.455293673,0.111487948,0.156212473,,,,,
23.31027915,0.424402924,0.860611638,0.137197533,0.028072502,0.704624178,,,,,
25.57588498,0.769768415,0.386859646,0.428877889,0.053463265,0.874721823,,,,,
24.15080346,0.445709495,0.268779437,0.726682214,0.981445391,0.698883267,,,,,
28.10793617,0.039682994,0.050385092,0.824262385,0.893189967,0.868033185,,,,,
21.11019949,0.453637974,0.245210401,0.464229815,0.996749873,0.736632379,,,,,
22.71220809,0.012867049,0.344322467,0.54113642,0.553043028,0.38068452,,,,,
24.58730593,0.247310502,0.272736974,0.659961754,0.121066897,0.268182426,,,,,
25.20662134,0.998551394,0.053370851,0.443845149,0.414222052,0.324606036,,,,,
28.30123178,0.476731956,0.065737456,0.536602311,0.556117939,0.005253616,,,,,
26.71330202,0.775549172,0.330556228,0.247559313,0.116299904,0.830451442,,,,,
25.81716906,0.9606744,0.810997275,0.217448799,0.350140236,0.293279813,,,,,
27.06302542,0.287103185,0.707122391,0.750095743,0.672041419,0.47496491,,,,,
29.2944745,0.823319361,0.168615601,0.138386623,0.809272572,0.974878494,,,,,
22.14555027,0.668615218,0.560952453,0.778472128,0.30243649,0.919001872,,,,,
29.57436821,0.730197309,0.241236009,0.362166467,0.144413725,0.750708368,,,,,
20.63149583,0.424938494,0.020610708,0.264914947,0.755440631,0.161258505,,,,,
20.53600574,0.943805041,0.699758915,0.175033089,0.453263173,0.806636524,,,,,
28.5762573,0.298567854,0.167848228,0.435238133,0.762934383,0.124121749,,,,,
28.65638446,0.973483344,0.869083858,0.253746487,0.94376289,0.235090587,,,,,
29.57970634,0.108236038,0.980349892,0.210637147,0.570296794,0.339003887,,,,,
27.89612191,0.587479304,0.768836069,0.992056656,0.658580278,0.322697048,,,,,
26.67489685,0.771657672,0.862437371,0.274452798,0.411595786,0.803964155,,,,,
30.8600258,0.826725718,0.605334444,0.369150672,0.571145538,0.102244815,,,,,
27.30936306,0.827102785,0.139903562,0.922010778,0.540065315,0.44726015,,,,,
25.87091947,0.788732433,0.613967375,0.240805964,0.171802027,0.928927372,,,,,
25.30362988,0.742253901,0.054192668,0.807933204,0.394140146,0.61034838,,,,,
24.93401504,0.900402926,0.045297024,0.453599661,0.636521108,0.161998691,,,,,
26.58383097,0.286401245,0.962377645,0.15552872,0.085390198,0.248217125,,,,,
25.04010443,0.991429429,0.49199966,0.985803173,0.243604851,0.288085303,,,,,
30.36575702,0.801171514,0.76807681,0.868096794,0.300438889,0.218364353,,,,,
24.80869054,0.677850438,0.427746893,0.923527878,0.39773692,0.860344693,,,,,
22.40269658,0.994459677,0.204212906,0.507907048,0.67430127,0.663016135,,,,,
27.86646405,0.641529242,0.275944685,0.5908876,0.326223282,0.989971782,,,,,
27.48920072,0.257043643,0.968305242,0.524341795,0.918276364,0.018112908,,,,,
22.93441572,0.014361948,0.124142346,0.737124875,0.157039186,0.806383735,,,,,
29.01336864,0.461981325,0.880909763,0.169638058,0.315091243,0.133158315,,,,,
21.60264699,0.492169017,0.469904259,0.555054921,0.368373586,0.314035092,,,,,
23.31805474,0.077481462,0.513118212,0.040413561,0.318649303,0.782861869,,,,,
22.15613901,0.037062099,0.943253681,0.971195206,0.14756155,0.334625531,,,,,
22.60801201,0.627400829,0.903025681,0.996472527,0.661659006,0.550474339,,,,,
22.26985595,0.985073226,0.214427029,0.503292119,0.346762121,0.63084864,,,,,
26.78650627,0.365048411,0.612581388,0.631753263,0.632682304,0.126258191,,,,,
28.58789216,0.787263272,0.945413913,0.033954708,0.020754914,0.587940662,,,,,
24.67127502,0.942990918,0.589804318,0.247711585,0.188024584,0.68705249,,,,,
28.28644631,0.620524714,0.214505266,0.886363023,0.012637493,0.225111416,,,,,
27.9827644,0.987530665,0.356124414,0.747570925,0.037589261,0.910343287,,,,,
26.86858809,0.30732764,0.306355039,0.690705817,0.105811665,0.728485384,,,,,
27.02798834,0.09734294,0.792037199,0.5778035,0.918703318,0.554350682,,,,,
25.34822258,0.077852655,0.831452811,0.080001255,0.696386054,0.246240424,,,,,
20.82754353,0.939207298,0.90704348,0.052898185,0.783671056,0.246966394,,,,,
24.14300889,0.354222205,0.028835313,0.488663297,0.33814422,0.270167482,,,,,
24.6386183,0.713491072,0.517539972,0.101325319,0.403592577,0.608644387,,,,,
23.36346789,0.613294962,0.600917279,0.609156327,0.039193443,0.663018546,,,,,
24.64880296,0.070600043,0.321524472,0.529244638,0.875152568,0.830879011,,,,,
30.08501302,0.543839904,0.339266857,0.637113751,0.741193717,0.483472034,,,,,
20.2429677,0.600526024,0.452547145,0.071293229,0.475748708,0.947492559,,,,,
20.41013241,0.804416944,0.366416427,0.413094894,0.764981422,0.75499215,,,,,
28.82912457,0.110561262,0.180269503,0.524696037,0.81645443,0.978791498,,,,,
28.13075037,0.124026403,0.585907754,0.323998955,0.391859378,0.77975609,,,,,
26.41397584,0.861296512,0.661664508,0.529946672,0.727366745,0.247188341,,,,,
27.03298355,0.844564997,0.249472013,0.571186597,0.660268198,0.167701673,,,,,
22.2359931,0.123009345,0.35876507,0.985910996,0.042622859,0.233198406,,,,,
26.16328345,0.459216963,0.921261631,0.205870877,0.320690568,0.394638626,,,,,
22.77974097,0.889268959,0.983533721,0.242285381,0.693902979,0.251162677,,,,,
23.93952549,0.975860243,0.627072919,0.751617392,0.112047616,0.348886454,,,,,
28.45689164,0.399684959,0.658084665,0.262525548,0.804492043,0.945350835,,,,,
24.60777419,0.130433173,0.097874292,0.893550087,0.983509265,0.956656013,,,,,
22.53386345,0.821724873,0.410546025,0.055509552,0.385515748,0.632333571,,,,,
20.8316305,0.699783517,0.358985184,0.346264603,0.268320605,0.131512958,,,,,
23.99749176,0.836276716,0.457115194,0.208586565,0.144482341,0.835629303,,,,,
28.51595549,0.270245561,0.946835638,0.441566557,0.699794051,0.573649891,,,,,
23.21218539,0.06711412,0.793161962,0.94664925,0.91210181,0.598364156,,,,,
29.63700583,0.876674867,0.620136181,0.555073076,0.315879173,0.689647902,,,,,
22.24542014,0.579545048,0.182138186,0.25340062,0.341073597,0.034320115,,,,,
28.52840261,0.09588846,0.942926078,0.028314003,0.965589955,0.266831544,,,,,
21.02666118,0.219034921,0.104824579,0.068380832,0.043185302,0.244506434,,,,,
29.69926453,0.119495263,0.621168446,0.619899691,0.264711398,0.983578525,,,,,
19.82843429,0.595399114,0.627520061,0.834298971,0.468477728,0.792972691,,,,,
21.57616368,0.101749742,0.864464993,0.447946062,0.282532309,0.149515248,,,,,
29.68248777,0.634282774,0.914874456,0.226758407,0.488845594,0.312006069,,,,,
23.25374096,0.247188687,0.868115922,0.004388014,0.017470902,0.740674788,,,,,
19.8184979,0.402496577,0.525603166,0.626444243,0.246422015,0.111616538,,,,,
24.12768509,0.240932495,0.183726904,0.838405279,0.473503122,0.135768186,,,,,
22.93498086,0.166638324,0.447500128,0.551867753,0.322776904,0.335965494,,,,,
25.14286818,0.845633352,0.943823125,0.243578187,0.658103488,0.826990265,,,,,
23.02614968,0.448294382,0.172448648,0.968559425,0.943825864,0.989176412,,,,,
29.60701388,0.797979085,0.545959943,0.43511281,0.445179604,0.845037226,,,,,
28.43202266,0.207675398,0.095682753,0.280963448,0.755837724,0.70926727,,,,,
22.61496305,0.46530427,0.004114559,0.078212189,0.691684038,0.390751087,,,,,
29.90395636,0.332484802,0.617499089,0.313112048,0.673932591,0.858657057,,,,,
24.51316534,0.735815141,0.208019674,0.574632703,0.691017059,0.371273438,,,,,
22.08059328,0.247137263,0.833578875,0.335382064,0.500343757,0.829523848,,,,,
27.28946194,0.119398689,0.530593191,0.922406391,0.364834644,0.383532359,,,,,
24.88819398,0.217100008,0.485181285,0.670971545,0.939637311,0.758762448,,,,,
24.478262,0.344604381,0.249816058,0.077909301,0.625699259,0.672553229,,,,,
27.53099841,0.732546494,0.683246549,0.325051801,0.725705282,0.214744049,,,,,
26.07836024,0.962549584,0.769818935,0.691552651,0.445129246,0.06020453,,,,,
19.9996606,0.602329904,0.791114911,0.95940842,0.410983063,0.737981717,,,,,
29.28721494,0.587670111,0.626269412,0.575100322,0.409044844,0.884761486,,,,,
25.64445502,0.641597518,0.96548747,0.462416522,0.296327088,0.520706103,,,,,
26.61518723,0.618269539,0.585978706,0.283222596,0.944580847,0.625405132,,,,,
26.74902236,0.756120214,0.875830591,0.119226284,0.166228445,0.857258792,,,,,
25.23865618,0.2526117,0.062030461,0.687129726,0.323860423,0.37350517,,,,,
24.25994335,0.282952239,0.296537717,0.257465674,0.974608581,0.787268379,,,,,
28.682431,0.711068439,0.671031991,0.571413647,0.58959237,0.581853933,,,,,
25.94974777,0.610783402,0.212360392,0.539752731,0.479101702,0.0479656,,,,,
24.95922111,0.435037316,0.145004567,0.971851101,0.126024467,0.064995491,,,,,
21.44660854,0.686022601,0.044519904,0.403939868,0.449716208,0.088239934,,,,,
24.71139108,0.94243579,0.667210877,0.421800039,0.951964905,0.219246072,,,,,
22.87376974,0.911717823,0.826851028,0.588327401,0.96551443,0.049667184,,,,,
22.61367816,0.199730839,0.34608266,0.888953493,0.167652677,0.959292236,,,,,
19.68623724,0.207016846,0.284409697,0.494009346,0.674245764,0.738652494,,,,,
27.60380716,0.4863256,0.25923423,0.236656535,0.630859366,0.626486617,,,,,
20.49002695,0.478266334,0.854800768,0.201891744,0.810187476,0.952520737,,,,,
22.76573069,0.592237055,0.128345697,0.480852335,0.611782485,0.58801615,,,,,
30.15562644,0.380358302,0.091651337,0.861880793,0.144464581,0.795976475,,,,,
24.34964939,0.805657986,0.016053761,0.305912485,0.214898974,0.631021232,,,,,
29.58018405,0.677396003,0.853479223,0.981791797,0.542027856,0.837933004,,,,,
21.82834982,0.328259508,0.684155232,0.869765383,0.938065525,0.198307437,,,,,
26.70062864,0.344028015,0.693785834,0.511193791,0.824434306,0.21295933,,,,,
28.28638095,0.230529227,0.599855078,0.852535093,0.260170855,0.978961072,,,,,
23.33843833,0.917489745,0.774085226,0.756468411,0.472434313,0.075216223,,,,,
21.32880782,0.252870371,0.350719114,0.522861847,0.563556833,0.65669808,,,,,
22.26765221,0.40829375,0.624549456,0.633478331,0.56652866,0.688110947,,,,,
23.69681981,0.669687263,0.143974064,0.372346721,0.814220694,0.606140542,,,,,
30.38323852,0.892528159,0.578837053,0.33322892,0.230459998,0.56735129,,,,,
21.57926658,0.119635302,0.806800051,0.503967043,0.725094349,0.999306478,,,,,
22.132608,0.57205448,0.649200371,0.871481849,0.548514471,0.998883434,,,,,
24.52504348,0.034508706,0.635315819,0.688593044,0.596618685,0.935187537,,,,,
23.09067067,0.728212304,0.926386299,0.773671017,0.897307094,0.71732454,,,,,
25.25879369,0.259460551,0.572207005,0.859422962,0.101268657,0.945464596,,,,,
25.64750597,0.559289497,0.602845611,0.163439928,0.862364596,0.299958621,,,,,
20.93464563,0.144827328,0.599349993,0.281505741,0.817210433,0.099782611,,,,,
27.05703111,0.952492881,0.117328312,0.528324017,0.455593884,0.808154417,,,,,
23.3436962,0.570373614,0.503488713,0.121374851,0.855704989,0.036651738,,,,,
29.06383552,0.046814262,0.193646878,0.216912931,0.958190951,0.261529219,,,,,
22.33905053,0.824243197,0.180714867,0.934800595,0.334975674,0.653098504,,,,,
26.57157258,0.981074031,0.131881645,0.892687093,0.122412935,0.659336156,,,,,
20.94482515,0.738631093,0.320203901,0.209597978,0.590555481,0.328203114,,,,,
24.81654354,0.095487097,0.862851869,0.025011794,0.397179445,0.070684897,,,,,
27.0638407,0.757719701,0.605817893,0.624318043,0.316046698,0.230655172,,,,,
28.88767637,0.088232164,0.209795324,0.414106791,0.435908844,0.942925001,,,,,
23.2032975,0.873349098,0.606635317,0.311320057,0.812902372,0.441041186,,,,,
23.56158914,0.484282407,0.875636301,0.828532392,0.126443734,0.635209751,,,,,
25.98872597,0.74403866,0.903744953,0.783140107,0.282180703,0.186526164,,,,,
27.89619458,0.171469737,0.687646509,0.896857104,0.796519719,0.222123965,,,,,
25.69352509,0.388224422,0.238129243,0.986584222,0.618359673,0.211038942,,,,,
29.44884003,0.671365239,0.906385498,0.707966625,0.092219558,0.611147231,,,,,
25.67747195,0.969990807,0.03741424,0.413993014,0.395676258,0.878815285,,,,,
25.8656035,0.909617173,0.810031898,0.360458325,0.927302842,0.193702904,,,,,
29.27936579,0.560556955,0.110197131,0.26327782,0.604599319,0.609177601,,,,,
26.6650119,0.069621763,0.472679916,0.777030741,0.854713304,0.518355358,,,,,
27.53036586,0.485077403,0.506830506,0.443594409,0.156075256,0.594146719,,,,,
27.61130027,0.374472021,0.563485572,0.108191946,0.324448288,0.834078342,,,,,
28.8057221,0.705472063,0.637352588,0.329628466,0.238364583,0.96778308,,,,,
28.81162202,0.256200532,0.505045836,0.712809698,0.071047815,0.24419905,,,,,
